Agent,Episode,Stage,Action,Reward_Step,Raw_WRS,Raw_ATE,Raw_DIE,Penalty_Fairness
Q-Learning (WRS Only),0,18,m6,-13.254031445746037,1.0623398062006961,0.03749547592478616,0.12527940714934685,13.128986204993899
Q-Learning (WRS Only),0,19,m10,-11.771248828609957,0.9412166370605696,0.03653425547844446,0.11122125063943528,11.636591383394402
Q-Learning (WRS Only),0,20,m8,-12.37730613102306,0.9809063032706035,0.03393844319054653,0.12038137651112446,12.216690562928525
Q-Learning (WRS Only),0,21,m6,-12.948063929900819,1.018711811116618,0.03521150688000237,0.13065304437673306,12.800178998700842
Q-Learning (WRS Only),0,22,m2,-13.214089716678648,1.0556517174380071,0.039176065008806375,0.12746665961933204,13.105850366766711
Q-Learning (WRS Only),0,23,m2,-11.471428794157465,0.912011965822453,0.03558119820609062,0.11035605589969208,11.327240776218371
Q-Learning (WRS Only),0,24,m2,-12.536799453105761,0.991425487043458,0.030348418485631547,0.12130143837637486,12.340283637962077
Q-Learning (WRS Only),0,25,m6,-11.341062111693006,0.9029482136738949,0.03551598634180948,0.10833699191860756,11.1962219751111
Q-Learning (WRS Only),0,26,m6,-12.241087003746262,0.9631433921588743,0.035413199057308054,0.12318925363652991,12.095218994319342
Q-Learning (WRS Only),0,27,m8,-14.240957944582036,1.1156245643685756,0.0311140959526368,0.1447926630211324,14.052098904108403
Q-Learning (WRS Only),0,28,m10,-12.999314990420313,1.0112735616949196,0.027978944552150966,0.13331844094963144,12.779104435941823
Q-Learning (WRS Only),0,29,m8,-13.04637205093386,1.030844627677371,0.032553855417349495,0.1281732164166821,12.871910605107354
Q-Learning (WRS Only),0,30,m8,-13.78728733002337,1.0759046366886174,0.030148943540398813,0.14148651992705924,13.588776765427358
Q-Learning (WRS Only),0,31,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (WRS Only),0,32,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (WRS Only),0,33,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (WRS Only),0,34,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (WRS Only),0,35,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (WRS Only),1,1,m6,-4.064988447797344,0.5301347944538662,0.22433041289667474,0.00034723161127142577,5.3082925767640905
Q-Learning (WRS Only),1,2,m12,-7.1130186797295405,0.7281006292004267,0.17423411682529638,0.05371767779891179,8.355359847982504
Q-Learning (WRS Only),1,3,m12,-8.580590933233662,0.7582648476854466,0.11528205554151111,0.08253815058971536,9.233411488648773
Q-Learning (WRS Only),1,4,m4,-7.696855837020777,0.6728419945355191,0.10248999213966209,0.07466679065311044,8.221755758417398
Q-Learning (WRS Only),1,5,m14,-9.707272976847593,0.7724383140192198,0.07937490395275903,0.11383194380914927,10.001022016375183
Q-Learning (WRS Only),1,6,m6,-11.40830674111353,0.9127240958482508,0.0895411736153415,0.13382387593922182,11.803718477266944
Q-Learning (WRS Only),1,7,m10,-10.529920051769473,0.8284441836254007,0.07215687073184691,0.12335234614169664,10.751488759087941
Q-Learning (WRS Only),1,8,m10,-11.636778061254187,0.9329058978707372,0.0825958332986967,0.13168387077668908,11.962736394241155
Q-Learning (WRS Only),1,9,m8,-11.81958877442203,0.9246364926826207,0.07182998287954483,0.13957618381956355,12.037888603217478
Q-Learning (WRS Only),1,10,m4,-11.037045378594673,0.8309952444884111,0.04624902392418275,0.13447915864761947,10.9995356178365
Q-Learning (WRS Only),1,11,m8,-11.512824030744724,0.9096306929527037,0.07153025079935268,0.13159098046056075,11.728126538738252
Q-Learning (WRS Only),1,12,m8,-12.038256430668609,0.9282414582940766,0.05773095268899191,0.1416575687308882,12.115565957558529
Q-Learning (WRS Only),1,13,m8,-10.52781693353075,0.802128968971798,0.05856078769981282,0.1296067560405449,10.613424810528878
Q-Learning (WRS Only),1,14,m10,-12.701518659412454,0.9505183604987124,0.052242738078706864,0.16093812176061992,12.723946040199522
Q-Learning (WRS Only),1,15,m14,-10.36628855153414,0.795730925350167,0.057127498685731866,0.1240127142444894,10.437563538391458
Q-Learning (WRS Only),1,16,m12,-10.551841336605571,0.8261013761698389,0.06579670577954373,0.12243973163513096,10.709808394401009
Q-Learning (WRS Only),1,17,m8,-10.530150926485412,0.7888940061867967,0.04744854267255228,0.13078481456714827,10.504636353210934
Q-Learning (WRS Only),1,18,m6,-11.489357212621508,0.8471038314176247,0.035063975453806344,0.1434479326491662,11.339996967159571
Q-Learning (WRS Only),1,19,m10,-9.689644355025411,0.7259730093901137,0.0468515391188036,0.11992148261561553,9.658159746213448
Q-Learning (WRS Only),1,20,m8,-10.582731684241491,0.7960463893599644,0.0435210725445277,0.12787392580435616,10.517942409686768
Q-Learning (WRS Only),1,21,m6,-11.139026628062863,0.8292752969348653,0.041766792174285944,0.13819707902285353,11.056694549805723
Q-Learning (WRS Only),1,22,m2,-11.17194524699984,0.8523166148483126,0.05333303016389132,0.13410547000778134,11.205275548638753
Q-Learning (WRS Only),1,23,m2,-10.433768921758091,0.7808800136612019,0.04535490066573472,0.12892588959017096,10.387317928415438
Q-Learning (WRS Only),1,24,m2,-10.443670935691955,0.7765816040135669,0.043131241263080655,0.1304583654093546,10.374983348322761
Q-Learning (WRS Only),1,25,m6,-9.880373937896714,0.7357889667734434,0.04755548462580784,0.12490195582101782,9.855928784154791
Q-Learning (WRS Only),1,26,m6,-10.61656927088911,0.7953799682808863,0.04288383532312981,0.12958039706557722,10.545407624120408
Q-Learning (WRS Only),1,27,m8,-12.395877099192528,0.9213822354123481,0.038762708279047736,0.15348409139297625,12.283504181983005
Q-Learning (WRS Only),1,28,m10,-11.747462995600374,0.8358113050373718,0.01489006807981189,0.1519125313012388,11.396363676398494
Q-Learning (WRS Only),1,29,m8,-11.008103948692517,0.8141184289617486,0.0407672497828726,0.13872960784518784,10.915776446521242
Q-Learning (WRS Only),1,30,m8,-11.819095607049398,0.8785568288738145,0.038415649213976284,0.14588419052255086,11.70325209918916
Q-Learning (WRS Only),1,31,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (WRS Only),1,32,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (WRS Only),1,33,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (WRS Only),1,34,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (WRS Only),1,35,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (WRS Only),2,1,m6,-3.7395830155490195,0.47689211098799855,0.23357872629995954,0.015322458433431468,5.075370278548615
Q-Learning (WRS Only),2,2,m12,-6.724042690257953,0.6965516636924118,0.18413552182844914,0.054994063580916325,8.065397908542444
Q-Learning (WRS Only),2,3,m12,-8.083930083268783,0.703994187407788,0.12124164438333364,0.08782023265121201,8.79634652710212
Q-Learning (WRS Only),2,4,m4,-8.401551262891399,0.7059437658859375,0.09252740249425516,0.08836938144872876,8.82682528783395
Q-Learning (WRS Only),2,5,m14,-9.995716428808477,0.7978562556372939,0.07681116262206103,0.11426327493280741,10.263828055029087
Q-Learning (WRS Only),2,6,m6,-11.900493170314585,0.9399903346662366,0.07900820498765636,0.13953359367643908,12.190575220191148
Q-Learning (WRS Only),2,7,m10,-10.79164430512202,0.8441440063780326,0.07138123177488159,0.12820082795452556,11.005456622870836
Q-Learning (WRS Only),2,8,m10,-12.416647728843966,0.9560414706353846,0.060888085174764954,0.14825569371188843,12.525528580591615
Q-Learning (WRS Only),2,9,m8,-12.49890137284532,0.9505377775062851,0.05873905900866314,0.15404570939345505,12.586291962931952
Q-Learning (WRS Only),2,10,m4,-11.003912327502885,0.8216823125052325,0.040791911716644584,0.13475041598085025,10.91183144466933
Q-Learning (WRS Only),2,11,m8,-11.835463158887356,0.9337812183263051,0.07345513762040025,0.1366101175914154,12.070014535091358
Q-Learning (WRS Only),2,12,m8,-12.05977665480287,0.9104682217848529,0.056118019118999087,0.15081373140721663,12.120956845992861
Q-Learning (WRS Only),2,13,m8,-10.889365369459728,0.8139623329283694,0.03905950708180632,0.13201685554970488,10.779960440277792
Q-Learning (WRS Only),2,14,m10,-13.142911022786308,0.9846875808853305,0.04989754175876074,0.16475053157603048,13.141886440373915
Q-Learning (WRS Only),2,15,m14,-9.839127833086195,0.757269128803474,0.055570809154414466,0.11610723182977996,9.894835924630339
Q-Learning (WRS Only),2,16,m12,-11.667203821500157,0.8941644820359481,0.05797897403881841,0.14026743707644304,11.746993561888342
Q-Learning (WRS Only),2,17,m8,-10.584055244425372,0.8097373232303614,0.05377334736992396,0.12622077429104986,10.621788718124611
Q-Learning (WRS Only),2,18,m6,-11.615941445431764,0.8652947007560755,0.0423714915420581,0.14433546766457947,11.539656360852344
Q-Learning (WRS Only),2,19,m10,-10.140112642795705,0.758854201018505,0.04180666448109272,0.12348186387107915,10.058179287606633
Q-Learning (WRS Only),2,20,m8,-10.495671874628467,0.802220204870088,0.04917939636563321,0.12326318947919598,10.4874658382848
Q-Learning (WRS Only),2,21,m6,-11.621275183978481,0.8652630824421352,0.04425761273976399,0.14556102434773843,11.563851311376121
Q-Learning (WRS Only),2,22,m2,-11.314833006057107,0.8479180262373124,0.052875854115952275,0.14322056424217527,11.34359154721663
Q-Learning (WRS Only),2,23,m2,-10.158495469957916,0.7618082809592227,0.04625907857921821,0.12515017230789355,10.121086255750098
Q-Learning (WRS Only),2,24,m2,-10.269989473273167,0.7718145475841129,0.04768884003357787,0.12643661988839086,10.246877873608947
Q-Learning (WRS Only),2,25,m6,-10.361577394840229,0.7569001156432295,0.033226880424290416,0.13124225213254195,10.193846199083133
Q-Learning (WRS Only),2,26,m6,-10.878176100849087,0.79031544433467,0.02782512324935244,0.1376636444997955,10.656427333342611
Q-Learning (WRS Only),2,27,m8,-12.109507409019189,0.8890939301616265,0.04131778907167478,0.15658729990598352,12.022685299735937
Q-Learning (WRS Only),2,28,m10,-11.346166547841849,0.8242795767620984,0.0354187166148483,0.1478778973184673,11.200353713990332
Q-Learning (WRS Only),2,29,m8,-11.103339529749146,0.8306596761958164,0.04303425139740006,0.13635426408824913,11.033682043723147
Q-Learning (WRS Only),2,30,m8,-11.605605441825404,0.8499453621548461,0.039262108578609005,0.14993864530315162,11.498226527611493
Q-Learning (WRS Only),2,31,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (WRS Only),2,32,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (WRS Only),2,33,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (WRS Only),2,34,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (WRS Only),2,35,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (WRS Only),3,1,m6,-4.380320643129911,0.5521335697754884,0.22481105143983024,0.005354772988666462,5.6284311575282135
Q-Learning (WRS Only),3,2,m12,-8.63204832541942,0.8546005149488991,0.17046355918125397,0.06453393838714847,9.83668391723196
Q-Learning (WRS Only),3,3,m12,-9.710679868164833,0.8571068540755923,0.11144485404669803,0.08770299339379463,10.325128408631814
Q-Learning (WRS Only),3,4,m4,-9.174810335519338,0.768919383179525,0.08598020618312271,0.0922709282777657,9.534612397350564
Q-Learning (WRS Only),3,5,m14,-11.325247205604255,0.9356977500846778,0.09063085850691674,0.11872891449133216,11.731555790673422
Q-Learning (WRS Only),3,6,m6,-13.421466378082647,1.0758603626581433,0.07682809359614012,0.14655718437313076,13.689747314044048
Q-Learning (WRS Only),3,7,m10,-11.855149660145694,0.9397125038901766,0.06427400476087558,0.13003823344263418,11.99788970775445
Q-Learning (WRS Only),3,8,m10,-14.00565721897241,1.0990183939770288,0.0662088037755041,0.15887806584785807,14.16774525672745
Q-Learning (WRS Only),3,9,m8,-14.583382315460895,1.1065188137202493,0.04423128679940732,0.17302535231262367,14.525695183454967
Q-Learning (WRS Only),3,10,m4,-12.053723627780565,0.9213732526537565,0.04984359232325822,0.14192135122377922,12.052159551013148
Q-Learning (WRS Only),3,11,m8,-13.050952779615374,1.0225665114651352,0.0649386345298828,0.14873370051314241,13.200339124914201
Q-Learning (WRS Only),3,12,m8,-13.778433291456702,1.063108666158114,0.052329028665518834,0.1585318458265375,13.80172357811189
Q-Learning (WRS Only),3,13,m8,-12.403645582658843,0.9387511238161259,0.04112091863712827,0.1463671765434433,12.314854769030125
Q-Learning (WRS Only),3,14,m10,-13.995593212459378,1.0781288436542946,0.05904055877535171,0.16523551818349752,14.085998800212895
Q-Learning (WRS Only),3,15,m14,-12.017997966700602,0.9152672142173585,0.04480057595780526,0.14066657920525344,11.966003726278654
Q-Learning (WRS Only),3,16,m12,-12.967411667972556,1.0094984477791538,0.05529638747996907,0.14626955324903537,13.020375542772246
Q-Learning (WRS Only),3,17,m8,-12.408023020329088,0.9404788235691125,0.04394515055829221,0.14713431451104417,12.34747452591201
Q-Learning (WRS Only),3,18,m6,-12.966992615704939,0.9784772611827716,0.03924867908570498,0.15373533973671366,12.859479406561988
Q-Learning (WRS Only),3,19,m10,-11.462272258738656,0.8762511051516138,0.048011335640320785,0.13399372818128638,11.442385615141864
Q-Learning (WRS Only),3,20,m8,-12.432125661283587,0.9300427217358667,0.028914158209079433,0.14604200130078568,12.221267243374381
Q-Learning (WRS Only),3,21,m6,-13.391731633039615,0.9945160115686645,0.03046373898283965,0.16256044535906827,13.196369022868012
Q-Learning (WRS Only),3,22,m2,-13.145168440444314,0.9819975558570944,0.03625952925411713,0.15938940872072704,13.007763732985484
Q-Learning (WRS Only),3,23,m2,-11.885189905616501,0.8773161521607704,0.02592729334466408,0.14356506587277185,11.644462839063142
Q-Learning (WRS Only),3,24,m2,-11.586290141374727,0.880549546539835,0.04010816837556899,0.1340938179866034,11.487371825130417
Q-Learning (WRS Only),3,25,m6,-11.22073198695956,0.857861456423571,0.04193398069499729,0.12807286148369112,11.140071793909533
Q-Learning (WRS Only),3,26,m6,-12.354211774740522,0.9262993212033442,0.03282443651820293,0.14597314639445547,12.182456139922552
Q-Learning (WRS Only),3,27,m8,-13.814637065743685,1.026908187988303,0.03731390875448782,0.17093471367027668,13.687776153288564
Q-Learning (WRS Only),3,28,m10,-12.572974850919337,0.9249626213474527,0.03297265334926219,0.1576537585468716,12.402701384411959
Q-Learning (WRS Only),3,29,m8,-12.656836611419337,0.9423755478471857,0.0314153333974457,0.15236172334609682,12.470989945393793
Q-Learning (WRS Only),3,30,m8,-13.068549885941925,0.9811483939312006,0.03559064052931217,0.15564861759615206,12.924456291235046
Q-Learning (WRS Only),3,31,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (WRS Only),3,32,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (WRS Only),3,33,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (WRS Only),3,34,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (WRS Only),3,35,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (WRS Only),4,1,m6,-5.014466199685646,0.6116453722874007,0.2251632638555238,0.007482255768343882,6.266098838240884
Q-Learning (WRS Only),4,2,m12,-8.460117397165584,0.879130003555221,0.1798057608133296,0.048343748487333554,9.758175005298881
Q-Learning (WRS Only),4,3,m12,-9.898049358273322,0.8760042622684168,0.10861212754597611,0.08620640055244576,10.484170633733083
Q-Learning (WRS Only),4,4,m4,-9.396715920967262,0.7971816989773511,0.07763250597221956,0.08506119954579729,9.673040980689457
Q-Learning (WRS Only),4,5,m14,-11.033722120339284,0.9160856125552748,0.07068711052913718,0.1039868550038954,11.240593225630656
Q-Learning (WRS Only),4,6,m6,-13.13775863602006,1.0940630230066941,0.0830422412879372,0.1263775409416245,13.468181048899432
Q-Learning (WRS Only),4,7,m10,-11.99455910613238,0.9817874412400988,0.06588318769447708,0.1167758285338081,12.15339098307715
Q-Learning (WRS Only),4,8,m10,-13.002298145566092,1.0441472844850623,0.0611762786673086,0.13362940436942783,13.114060932239179
Q-Learning (WRS Only),4,9,m8,-14.091607423777765,1.1192379731522732,0.05249748809671677,0.14621012866111,14.116582304744933
Q-Learning (WRS Only),4,10,m4,-11.754142748563092,0.9200615429194171,0.05029280305072146,0.1278227674938069,11.757070779070308
Q-Learning (WRS Only),4,11,m8,-12.96121450853426,1.0417537148341014,0.05866558062476758,0.13151665832204606,13.047870314781935
Q-Learning (WRS Only),4,12,m8,-13.595206481517813,1.0578138529997472,0.03631060678550121,0.14400870096876772,13.458312549372826
Q-Learning (WRS Only),4,13,m8,-11.793482469920981,0.9279809206395679,0.04205966419607146,0.12171349527430089,11.714079111881697
Q-Learning (WRS Only),4,14,m10,-13.564830553069104,1.0678169336335508,0.046338936430567995,0.1425025290519638,13.528219917374784
Q-Learning (WRS Only),4,15,m14,-11.610024485602079,0.8900633360520321,0.03663652713435265,0.1287878198212642,11.476389756945606
Q-Learning (WRS Only),4,16,m12,-13.058841317716496,1.0374343181992465,0.05204700401005072,0.13524840879122688,13.079311357817003
Q-Learning (WRS Only),4,17,m8,-12.33173298413033,0.9780668723117993,0.04701478147008227,0.12606060378565798,12.301880798831153
Q-Learning (WRS Only),4,18,m6,-12.443665196388544,0.9794279632766593,0.05218890799138761,0.13356373217679138,12.46555427630242
Q-Learning (WRS Only),4,19,m10,-11.537257917326839,0.9042528394596988,0.03911356037269317,0.11929325632283908,11.42839352105377
Q-Learning (WRS Only),4,20,m8,-11.929734278239101,0.9287688696023954,0.04164684531908155,0.12792570177029802,11.846202731429916
Q-Learning (WRS Only),4,21,m6,-12.664105564699513,0.9730311989459818,0.03520019990641018,0.13928977871518985,12.516107563763615
Q-Learning (WRS Only),4,22,m2,-12.634064265733954,1.0015716410016897,0.04485847098175451,0.1283466282767302,12.5826489755515
Q-Learning (WRS Only),4,23,m2,-11.251634063150325,0.873107436918065,0.038605234869631785,0.12033060213329962,11.137686411846643
Q-Learning (WRS Only),4,24,m2,-11.56566281319872,0.9004205476434458,0.03576926877367735,0.12095750122505179,11.423355500935495
Q-Learning (WRS Only),4,25,m6,-11.670475958704023,0.8729526652771099,0.017523976021325337,0.13080945330730886,11.345715718917276
Q-Learning (WRS Only),4,26,m6,-11.480687124394885,0.867121936735657,0.024614821069228,0.12778079838652975,11.226835335087165
Q-Learning (WRS Only),4,27,m8,-13.37303993238588,1.024033949246317,0.03555163638921178,0.14941084019074138,13.228556296277999
Q-Learning (WRS Only),4,28,m10,-12.829907354289103,0.9717133379806802,0.01935441218937718,0.14031590481880374,12.523451476182876
Q-Learning (WRS Only),4,29,m8,-12.494040161243646,0.9382056432742425,0.021186099290668566,0.1411922360703953,12.205901154150332
Q-Learning (WRS Only),4,30,m8,-13.001764112159753,0.9885171827313856,0.026160244181247343,0.14390973633291848,12.763366553972226
Q-Learning (WRS Only),4,31,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (WRS Only),4,32,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (WRS Only),4,33,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (WRS Only),4,34,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (WRS Only),4,35,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (WRS Only),5,1,m6,-4.00199744731466,0.5099152110249792,0.22235307596141932,0.0063188048339530845,5.225528206928853
Q-Learning (WRS Only),5,2,m12,-6.8969308203224164,0.736275924281032,0.18463839940396387,0.044027778577586774,8.243314814362055
Q-Learning (WRS Only),5,3,m12,-7.971434518500676,0.7167717236697291,0.12012029396582827,0.07524601107308335,8.672637458158958
Q-Learning (WRS Only),5,4,m4,-7.640394107651034,0.6763510465116273,0.09459633230386034,0.06614234827866831,8.086357430689638
Q-Learning (WRS Only),5,5,m14,-9.34137962151111,0.7834208746650394,0.0836334777790395,0.09217528263255546,9.677714399301504
Q-Learning (WRS Only),5,6,m6,-11.890104919222198,0.9765208190676143,0.0804891839001597,0.12148942837738257,12.194996758223795
Q-Learning (WRS Only),5,7,m10,-10.689298561987803,0.8547037214386547,0.05783042980963789,0.11102828228488172,10.767602860084182
Q-Learning (WRS Only),5,8,m10,-12.145017376215684,0.9812904016532682,0.07132610988626013,0.1272687229272801,12.358278475078285
Q-Learning (WRS Only),5,9,m8,-12.617051231312317,1.002425488563499,0.06503895727846562,0.1371592959230992,12.767440804096973
Q-Learning (WRS Only),5,10,m4,-10.756380887414407,0.8486409724614795,0.05969507240189327,0.11834609434092726,10.85333161143334
Q-Learning (WRS Only),5,11,m8,-11.7826276945009,0.9448595776210641,0.07060123200389087,0.12700221191645833,11.988640014539808
Q-Learning (WRS Only),5,12,m8,-11.967382279679551,0.9314275161498712,0.0525060089719456,0.13390836039501477,11.992442369399008
Q-Learning (WRS Only),5,13,m8,-10.761271829694367,0.8542333969159724,0.054043904612195166,0.11296884533282978,10.801710875816319
Q-Learning (WRS Only),5,14,m10,-12.641430035923442,0.9812741813211789,0.048652868729394824,0.14076084550028,12.62795872321739
Q-Learning (WRS Only),5,15,m14,-10.310486101232348,0.7929522928031391,0.04660373026246283,0.11735002379127926,10.276523403856975
Q-Learning (WRS Only),5,16,m12,-11.280903196361052,0.8745337523925735,0.050727755700774764,0.1271421614721532,11.288180753368799
Q-Learning (WRS Only),5,17,m8,-10.812263918157365,0.8400625134283187,0.04572814302536912,0.11844601070639343,10.769545348411055
Q-Learning (WRS Only),5,18,m6,-11.43138586354581,0.8786159680352186,0.045005064211618546,0.12976384126549048,11.381436505661995
Q-Learning (WRS Only),5,19,m10,-10.233969207136976,0.7899912203919042,0.03942342822332766,0.11141456427256048,10.128203489370252
Q-Learning (WRS Only),5,20,m8,-10.925221685996775,0.8464911820509137,0.044705724762218194,0.12036835565549094,10.872278933618956
Q-Learning (WRS Only),5,21,m6,-11.302468685496411,0.85924703922026,0.03123889914858849,0.1261193642389849,11.114857676982297
Q-Learning (WRS Only),5,22,m2,-11.798140168847027,0.9085746178462057,0.04244985193895099,0.131844625488724,11.722638688236538
Q-Learning (WRS Only),5,23,m2,-10.321620736739643,0.7833606328655851,0.03325607788628625,0.1160287593473328,10.154181515602506
Q-Learning (WRS Only),5,24,m2,-10.230421142519825,0.8074996830737393,0.051005946061904936,0.10827418862007403,10.240480603138874
Q-Learning (WRS Only),5,25,m6,-10.020968784349893,0.756128036773854,0.03601542619874959,0.11599213392994243,9.88112304633739
Q-Learning (WRS Only),5,26,m6,-10.703796027356082,0.8061862572973493,0.030019202155149857,0.12210627379670444,10.503988048907582
Q-Learning (WRS Only),5,27,m8,-12.47922925126233,0.9328073251926022,0.02932531245534714,0.14722045619448892,12.272482375815802
Q-Learning (WRS Only),5,28,m10,-11.649128967004977,0.875707662306201,0.028809544643760128,0.1340073895190284,11.437224413442578
Q-Learning (WRS Only),5,29,m8,-11.198140934957785,0.8506063326634126,0.04028409691833521,0.12974592887535055,11.100981904141136
Q-Learning (WRS Only),5,30,m8,-12.106352311976217,0.9313275595152658,0.038936479791920976,0.1341220757371384,11.995717109895427
Q-Learning (WRS Only),5,31,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (WRS Only),5,32,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (WRS Only),5,33,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (WRS Only),5,34,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (WRS Only),5,35,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (WRS Only),6,1,m6,-3.5706867031999474,0.46330699760490585,0.22466020563070294,0.009210939172895921,4.817288759506977
Q-Learning (WRS Only),6,2,m12,-7.17683953020539,0.7435434879625255,0.17897107555070182,0.05155577030435768,8.466550285712408
Q-Learning (WRS Only),6,3,m12,-8.687343149108486,0.7340735381633704,0.10339621532711027,0.09402849603729424,9.221305302379589
Q-Learning (WRS Only),6,4,m4,-7.963768824756359,0.6873299753106029,0.100283432595552,0.07966516988029254,8.46660315071188
Q-Learning (WRS Only),6,5,m14,-9.913726492316833,0.8066768958377747,0.08925655597507132,0.11197615468448993,10.306292052067546
Q-Learning (WRS Only),6,6,m6,-11.792545523996509,0.940226202096369,0.08488469693559134,0.13695652361943658,12.141392493352422
Q-Learning (WRS Only),6,7,m10,-10.649765770194875,0.826196815861962,0.06782720747942701,0.12830348431847627,10.828037844989145
Q-Learning (WRS Only),6,8,m10,-12.916113904465703,1.0082177254683953,0.07145394891023994,0.15242380694420754,13.130653393568103
Q-Learning (WRS Only),6,9,m8,-12.23888108813709,0.9459525463239691,0.07010191315205536,0.14901873782089758,12.439900219657643
Q-Learning (WRS Only),6,10,m4,-10.664297849252657,0.793555026925654,0.0487279855111375,0.13580137175537457,10.651577704364032
Q-Learning (WRS Only),6,11,m8,-11.679943025255664,0.9121084801948398,0.07202918511764701,0.13895750372418675,11.900234876432133
Q-Learning (WRS Only),6,12,m8,-12.112810052862073,0.923451650385876,0.06331927778501627,0.15057431634267382,12.246002830712236
Q-Learning (WRS Only),6,13,m8,-10.848601376974193,0.8008069439904583,0.045468054680555633,0.1397606241937584,10.80328192377975
Q-Learning (WRS Only),6,14,m10,-12.435026841750556,0.9429468949599913,0.057891701032381275,0.1542237451237228,12.51394385207437
Q-Learning (WRS Only),6,15,m14,-10.27314800888543,0.7589095105452428,0.041727255705223044,0.1300662730242617,10.19042056593766
Q-Learning (WRS Only),6,16,m12,-11.42073691263748,0.8734691818084283,0.060970195778936545,0.13978735261712816,11.530438870426845
Q-Learning (WRS Only),6,17,m8,-10.425814604924474,0.7779150410816512,0.047730695033159035,0.13119855722197765,10.403121555256064
Q-Learning (WRS Only),6,18,m6,-11.562077926909353,0.8524722111779438,0.04623769529527665,0.1499866384041341,11.52445487986212
Q-Learning (WRS Only),6,19,m10,-10.23336079465263,0.7737784276950384,0.0500264500167015,0.12479205089346301,10.233625294819644
